smurf	noun	smurf (noun) ||| break-dancing
glas	noun	glas (noun) ||| glass
sensé	adj	sensé (adj) ||| sensible
préconditionner	verb	préconditionner (verb) ||| to precondition
irrégularité	noun	irrégularité (noun) ||| irregularity
non-divulgation	noun	non-divulgation (noun) ||| non-disclosure
écoeurer	verb	écoeurer (verb) ||| to sicken
prodigue	adj	prodigue (adj) ||| prodigal
resquilleur	noun	resquilleur (noun) ||| gatecrasher
piscine	noun	piscine (noun) ||| pool
flexion	noun	flexion (noun) ||| flexion
eczéma	noun	eczéma (noun) ||| eczema
franchisage	noun	franchisage (noun) ||| franchise
contrainte	noun	contrainte (noun) ||| stress
hexahydrate	noun	hexahydrate (noun) ||| uranyl
obscur	adj	obscur (adj) ||| dark
néo-renaissance	noun	néo-renaissance (noun) ||| neo-Renaissance
électrooptique	adj	électrooptique (adj) ||| electro-optic
sans-abri	noun	sans-abri (noun) ||| homelessness
acerbe	adj	acerbe (adj) ||| sharp
débourser	verb	débourser (verb) ||| to pay out
tonifier	verb	tonifier (verb) ||| to tonify
mieux-être	noun	mieux-être (noun) ||| wellness
vapeur	noun	vapeur (noun) ||| vapor
partie	noun	partie (noun) ||| party
heurter	verb	se heurter (verb) ||| to face
aguichant	adj	aguichant (adj) ||| come-hither
troublant	adj	troublant (adj) ||| troublesome
superposer	verb	se superposer (verb) ||| to superimpose
surgelé	adj	surgelé (adj) ||| deep-frozen
écourter	verb	écourter (verb) ||| to shorten
programmeur	noun	programmeur (noun) ||| computer programmer
lifting	noun	lifting (noun) ||| face lift
parc	noun	parc (noun) ||| park
pieux	adj	pieux (adj) ||| devout
licence	noun	licence (noun) ||| permit
ellipsoïdal	adj	ellipsoïdal (adj) ||| oval
centilitre	noun	centilitre (noun) ||| centilitre
fantassin	noun	fantassin (noun) ||| infantryman
gallon	noun	gallon (noun) ||| gallon
manoeuvrabilité	noun	manoeuvrabilité (noun) ||| maneuverability
brune	noun	brune (noun) ||| dark-haired woman
diplômé	adj	diplômé (adj) ||| educated
traversée	noun	traversée (noun) ||| crossing
vulgariser	verb	vulgariser (verb) ||| to lay
confiant	adj	confiant (adj) ||| self-confident
voulu	adj	voulu (adj) ||| desired
aborder	verb	aborder (verb) ||| to address
enroué	adj	enroué (adj) ||| croaky
oenologique	adj	oenologique (adj) ||| wine-growing
anti-spam	noun	anti-spam (noun) ||| spam
broche	noun	broche (noun) ||| pin
promulgation	noun	promulgation (noun) ||| promulgation
loterie	noun	loterie (noun) ||| lottery
piété	noun	piété (noun) ||| piety
pédagogue	noun	pédagogue (noun) ||| educationalist
émergent	adj	émergent (adj) ||| emergent
illimité	adj	illimité (adj) ||| unlimited
D-Pot	noun	D-Pot (noun) ||| d-pot
Diablotin	noun	Diablotin (noun) ||| hobgoblin
élasticité-prix	noun	élasticité-prix (noun) ||| price elasticity
kamikaze	noun	kamikaze (noun) ||| suicide bomber
emmerdement	noun	emmerdement (noun) ||| hassle
Pack	noun	Pack (noun) ||| pack
redire	verb	redire (verb) ||| to reiterate
ressourcement	noun	ressourcement (noun) ||| resourcing
piloter	verb	piloter (verb) ||| to fly
brun	noun	brun (noun) ||| brown
dériveur	noun	dériveur (noun) ||| sailing dinghy
homonyme	noun	homonyme (noun) ||| namesake
prédation	noun	prédation (noun) ||| predator
collectivisation	noun	collectivisation (noun) ||| socialization
damier	noun	damier (noun) ||| draughtboard
piqué	noun	piqué (noun) ||| sharpness
charité	noun	charité (noun) ||| charity
pente	noun	pente (noun) ||| slope
infirmité	noun	infirmité (noun) ||| disablement
expiration	noun	expiration (noun) ||| expiry
wagon-trémie	noun	wagon-trémie (noun) ||| hopper car
incliner	verb	incliner (verb) ||| to tilt
préséance	noun	préséance (noun) ||| precedence
liquider	verb	liquider (verb) ||| to sell off
loufoque	noun	loufoque (noun) ||| eccentric
transpiration	noun	transpiration (noun) ||| transpiration
désavantager	verb	désavantager (verb) ||| to handicap
parasol	noun	parasol (noun) ||| sunshade
filamenteux	adj	filamenteux (adj) ||| filamentary
forge	noun	forge (noun) ||| forge
surenchérir	verb	surenchérir (verb) ||| to bid again
slovène	noun	slovène (noun) ||| slovenian
dégénérer	verb	dégénérer (verb) ||| to get out
fougère	noun	fougère (noun) ||| fern
médullaire	adj	médullaire (adj) ||| spinal
potager	noun	potager (noun) ||| vegetable garden
identifier	verb	identifier (verb) ||| to identify
épouvanter	verb	épouvanter (verb) ||| to frighten
effigie	noun	effigie (noun) ||| effigy
coalescence	noun	coalescence (noun) ||| coalescer
hypothécaire	noun	hypothécaire (noun) ||| mortgage lending
oléagineux	adj	oléagineux (adj) ||| oleaginous
ruisseau	noun	ruisseau (noun) ||| Creek
vitre	noun	vitre (noun) ||| window
correspondant	adj	correspondant (adj) ||| relevant
foirer	verb	foirer (verb) ||| to go wrong
plancher	noun	plancher (noun) ||| flooring
lobe	noun	lobe (noun) ||| lobe
réviser	verb	réviser (verb) ||| to revise
multicellulaire	adj	multicellulaire (adj) ||| multicellular
adresser	verb	adresser (verb) ||| to address
fastidieux	adj	fastidieux (adj) ||| tedious
couche	noun	couche (noun) ||| layer
prurit	noun	prurit (noun) ||| pruritus
décence	noun	décence (noun) ||| decency
commanditaire	noun	commanditaire (noun) ||| sponsor
oscillant	adj	oscillant (adj) ||| oscillatory
nébuleuse	noun	nébuleuse (noun) ||| cloud environment
épuisement	noun	épuisement (noun) ||| exhaustion
négocier	verb	négocier (verb) ||| to negotiate
déplaisir	noun	déplaisir (noun) ||| displeasure
allégeance	noun	allégeance (noun) ||| allegiance
prévu	adj	prévu (adj) ||| cut-and-dried
s'apprécier	verb	s'apprécier (verb) ||| to appreciate
bibliothécaire	noun	bibliothécaire (noun) ||| librarian
nourrir	verb	nourrir (verb) ||| to feed
fraîchir	verb	fraîchir (verb) ||| to get cooler
défilé	noun	défilé (noun) ||| procession
persécuter	verb	persécuter (verb) ||| to bully
confident	noun	confident (noun) ||| confidante
césure	noun	césure (noun) ||| caesura
Curie	noun	Curie (noun) ||| curia
oseille	noun	oseille (noun) ||| sorrel
sotte	noun	sotte (noun) ||| dummy
balle	noun	balle (noun) ||| ball
indésirable	adj	indésirable (adj) ||| side
filaos	noun	filaos (noun) ||| filao trees
insignifiance	noun	insignifiance (noun) ||| insignificance
vantardise	noun	vantardise (noun) ||| boasting
perforation	noun	perforation (noun) ||| puncture
monument	noun	monument (noun) ||| landmark
exemplaire	adj	exemplaire (adj) ||| exemplary
certifier	verb	certifier (verb) ||| to certify
vide	noun	vide (noun) ||| vacuum
banlieusard	noun	banlieusard (noun) ||| suburbanite
pallier	verb	pallier (verb) ||| to alleviate
colérique	adj	colérique (adj) ||| hot-tempered
drain	noun	drain (noun) ||| drain
demandeur	noun	demandeur (noun) ||| seeker
stratège	noun	stratège (noun) ||| strategist
Mulot	noun	Mulot (noun) ||| field mouse
démembrement	noun	démembrement (noun) ||| dismemberment
règlement	noun	règlement (noun) ||| regulation
autarcique	adj	autarcique (adj) ||| autarchic
Appareil	noun	Appareil (noun) ||| device
rotation	noun	rotation (noun) ||| rotation
anthropophage	noun	anthropophage (noun) ||| man-eater
à-propos	noun	à-propos (noun) ||| timeliness
inconsistant	adj	inconsistant (adj) ||| insubstantial
lymphoblastique	adj	lymphoblastique (adj) ||| lymphoblastic
tiret	noun	tiret (noun) ||| indent
déférer	verb	déférer (verb) ||| to refer
passe	noun	passe (noun) ||| password
estonien	noun	estonien (noun) ||| Estonian
quote-part	noun	quote-part (noun) ||| share
onguent	noun	onguent (noun) ||| unguent
estropier	verb	estropier (verb) ||| to maim
riant	adj	riant (adj) ||| merry
dollar	noun	dollar (noun) ||| worth
mixage	noun	mixage (noun) ||| mixer
formulation	noun	formulation (noun) ||| formulation
étoupe	noun	étoupe (noun) ||| tow
Dol	noun	Dol (noun) ||| deceit
incongru	adj	incongru (adj) ||| incongruous
décisionnaire	noun	décisionnaire (noun) ||| policy maker
baigneur	noun	baigneur (noun) ||| swimmer
débrayage	noun	débrayage (noun) ||| disengagement
jacobin	adj	jacobin (adj) ||| Jacobean
calle	noun	calle (noun) ||| bilge
malavisé	adj	malavisé (adj) ||| unwise
emballage	noun	emballage (noun) ||| packaging
acharnement	noun	acharnement (noun) ||| relentlessness
puits	noun	puits (noun) ||| well
invincible	adj	invincible (adj) ||| invincible
bien-être	noun	bien-être (noun) ||| well-being
motiver	verb	motiver (verb) ||| to motivate
merdique	adj	merdique (adj) ||| shitty
délabré	adj	délabré (adj) ||| shabby
magnésie	noun	magnésie (noun) ||| magnesia
châssis	noun	châssis (noun) ||| chassis
chanterelle	noun	chanterelle (noun) ||| chanterelle
admonestation	noun	admonestation (noun) ||| admonition
suppléant	noun	suppléant (noun) ||| substitute
doucereux	adj	doucereux (adj) ||| sugary
réglisse	noun	réglisse (noun) ||| licorice
portail	noun	portail (noun) ||| portal
étêter	verb	étêter (verb) ||| to pollard
comparaison	noun	comparaison (noun) ||| comparison
engager	verb	engager (verb) ||| to incur
avalanche	noun	avalanche (noun) ||| spate
écrasant	adj	écrasant (adj) ||| overwhelming
épaulette	noun	épaulette (noun) ||| epaulet
étonné	adj	étonné (adj) ||| amazed
presbytie	noun	presbytie (noun) ||| far-sightedness
nazi	noun	nazi (noun) ||| nazi
possession	noun	possession (noun) ||| possession
s'embarquer	verb	s'embarquer (verb) ||| to sail
canotier	noun	canotier (noun) ||| rowing-club
razzia	noun	razzia (noun) ||| grab
méritoire	adj	méritoire (adj) ||| commendable
dépassement	noun	dépassement (noun) ||| overrun
moldave	adj	moldave (adj) ||| Moldavian
étalonnage	noun	étalonnage (noun) ||| calibrator
déposer	verb	se déposer (verb) ||| to settle
affronter	verb	affronter (verb) ||| to face
tir	noun	tir (noun) ||| fire
épilation	noun	épilation (noun) ||| hair removal
confiance	noun	confiance (noun) ||| trust
prosaïque	adj	prosaïque (adj) ||| prosaic
gamers	noun	gamers (noun) ||| older gamers
Mercier	noun	Mercier (noun) ||| haberdasher
caillé	adj	caillé (adj) ||| thickened
agissement	noun	agissement (noun) ||| action
amour-propre	noun	amour-propre (noun) ||| self-esteem
orateur	noun	orateur (noun) ||| speaker
confus	adj	confus (adj) ||| confusing
pénible	adj	pénible (adj) ||| onerous
baignoire	noun	baignoire (noun) ||| bathtub
rêne	noun	rêne (noun) ||| rein
présager	verb	présager (verb) ||| to presage
taïwanais	adj	taïwanais (adj) ||| taiwanese
déprimé	adj	déprimé (adj) ||| dejected
poliovirus	noun	poliovirus (noun) ||| polio
sous	noun	sous (noun) ||| dime
équilibre	noun	équilibre (noun) ||| balance
constriction	noun	constriction (noun) ||| constriction
abordage	noun	abordage (noun) ||| collision
promo	noun	promo (noun) ||| promo
vidage	noun	vidage (noun) ||| dump
consécutif	adj	consécutif (adj) ||| consequential
biais	noun	biais (noun) ||| bias results
essentiel	noun	essentiel (noun) ||| essentials
surestimer	verb	surestimer (verb) ||| to overstate
perdreau	noun	perdreau (noun) ||| young partridge
boule	noun	boule (noun) ||| boule
cotisant	noun	cotisant (noun) ||| plan member
animation	noun	animation (noun) ||| entertainment
ductile	adj	ductile (adj) ||| ductile
inédit	adj	inédit (adj) ||| unpublished
passionnant	adj	passionnant (adj) ||| exciting
giga-octet	noun	giga-octet (noun) ||| megabyte
consigner	verb	consigner (verb) ||| to record
appendice	noun	appendice (noun) ||| appendage
précipitation	noun	précipitation (noun) ||| rainfall
asiatique	adj	asiatique (adj) ||| Asian
étager	verb	étager (verb) ||| to stagger
martèlement	noun	martèlement (noun) ||| pounding
déboisement	noun	déboisement (noun) ||| clearing
haciendum	noun	haciendum (noun) ||| hacienda
conventuel	adj	conventuel (adj) ||| conventual
froideur	noun	froideur (noun) ||| coolness
cadavérique	adj	cadavérique (adj) ||| corpse-like
canoë-kayak	noun	canoë-kayak (noun) ||| canoe
chloramine	noun	chloramine (noun) ||| inorganic chloramine
pornographie	noun	pornographie (noun) ||| pornography
hémorragique	adj	hémorragique (adj) ||| hemorrhagic
s'éterniser	verb	s'éterniser (verb) ||| to drag on
cher	adj	cher (adj) ||| dear
internat	noun	internat (noun) ||| internship
boiter	verb	boiter (verb) ||| to box
désengager	verb	se désengager (verb) ||| to pull out
dérober	verb	se dérober (verb) ||| to shirk
parisien	adj	parisien (adj) ||| typically Parisian
alternance	noun	alternance (noun) ||| alternation
histologique	adj	histologique (adj) ||| histological
démembrer	verb	démembrer (verb) ||| to break up
funéraire	adj	funéraire (adj) ||| funerary
azotémie	noun	azotémie (noun) ||| bun
réviseur	noun	réviseur (noun) ||| reviewer
exempt	adj	exempt (adj) ||| free
labourage	noun	labourage (noun) ||| tillage
prendre	verb	se prendre (verb) ||| to attack
copinage	noun	copinage (noun) ||| crony
délimiter	verb	délimiter (verb) ||| to delimit
graisseur	adj	graisseur (adj) ||| fatty
lysine	noun	lysine (noun) ||| lysine
pièce	noun	pièce (noun) ||| part
ennuyeux	adj	ennuyeux (adj) ||| annoying
enchanteur	noun	enchanteur (noun) ||| enchanter
panslaviste	adj	panslaviste (adj) ||| Pan-Slavic
regimber	verb	regimber (verb) ||| to buck
pitrerie	noun	pitrerie (noun) ||| joking
argile	noun	argile (noun) ||| earthenware
hypercalcémie	noun	hypercalcémie (noun) ||| hypercalcaemia
accabler	verb	accabler (verb) ||| to burden
christianisme	noun	christianisme (noun) ||| Christendom
insert	noun	insert (noun) ||| Insert method
s'implanter	verb	s'implanter (verb) ||| to take hold
collectionneur	noun	collectionneur (noun) ||| art collector
nuque	noun	nuque (noun) ||| neck
diverger	verb	diverger (verb) ||| to differ
criquet	noun	criquet (noun) ||| locust
gémir	verb	gémir (verb) ||| to groan
franchise	noun	franchise (noun) ||| franchise
laurier	noun	laurier (noun) ||| oleander
assorti	adj	assorti (adj) ||| assorted
germe	noun	germe (noun) ||| sprout
offensif	adj	offensif (adj) ||| offensive
ornementation	noun	ornementation (noun) ||| adornment
islamisme	noun	islamisme (noun) ||| Islam
astrovirus	noun	astrovirus (noun) ||| astroviruses
polystyrène	noun	polystyrène (noun) ||| polystyrene thermoplastics
contenu	adj	contenu (adj) ||| disciplined
ambition	noun	ambition (noun) ||| ambition
lavabo	noun	lavabo (noun) ||| sink
mutuelle	noun	mutuelle (noun) ||| mutual society
affliction	noun	affliction (noun) ||| grief
granuleux	adj	granuleux (adj) ||| granular
homme-machine	adj	homme-machine (adj) ||| human-machine
primordial	adj	primordial (adj) ||| vital
déconcerter	verb	déconcerter (verb) ||| to baffle
illuminer	verb	illuminer (verb) ||| to illuminate
chenet	noun	chenet (noun) ||| andiron
tamponner	verb	tamponner (verb) ||| to buffer
différence	noun	différence (noun) ||| discrepancy
différer	verb	différer (verb) ||| to defer
californien	adj	californien (adj) ||| California-based
charmeur	noun	charmeur (noun) ||| lady-killer
parfumer	verb	parfumer (verb) ||| to flavor
académisme	noun	académisme (noun) ||| academism
existant	adj	existant (adj) ||| existing
faible	adj	faible (adj) ||| weak
ellipsoïdal	adj	ellipsoïdal (adj) ||| ellipsoid
accompagnateur	noun	accompagnateur (noun) ||| attendant
quintal	noun	quintal (noun) ||| quintal
constructeur	noun	constructeur (noun) ||| manufacturer
humour	noun	humour (noun) ||| humor
déchoir	verb	déchoir (verb) ||| to fall
crêpe	noun	crêpe (noun) ||| crepe
requête	noun	requête (noun) ||| request
irrésistible	adj	irrésistible (adj) ||| compelling
bâtiment	noun	bâtiment (noun) ||| vessel
écrivain	noun	écrivain (noun) ||| writer
enzymatique	adj	enzymatique (adj) ||| enzymatic
canotage	noun	canotage (noun) ||| canoe
resserrer	verb	se resserrer (verb) ||| to tighten
transgénique	adj	transgénique (adj) ||| transgenic
enrôlement	noun	enrôlement (noun) ||| enlistment
débat	noun	débat (noun) ||| debate
gibier	noun	gibier (noun) ||| venison
bore	noun	bore (noun) ||| borax
oxygéner	verb	oxygéner (verb) ||| to bleach
bétonner	verb	bétonner (verb) ||| to concreted
manifester	verb	se manifester (verb) ||| to manifest
loggia	noun	loggia (noun) ||| Lodge
cajolerie	noun	cajolerie (noun) ||| blandishment
coussinet	noun	coussinet (noun) ||| cushion
copropriété	noun	copropriété (noun) ||| co-ownership
galopin	noun	galopin (noun) ||| urchin
ami	noun	ami (noun) ||| friend
effriter	verb	effriter (verb) ||| to crumble
parcimonieux	adj	parcimonieux (adj) ||| parsimonious
magistral	adj	magistral (adj) ||| magisterial
avancé	adj	avancé (adj) ||| put forward
attribution	noun	attribution (noun) ||| award
entre provinces	adj phrase	entre provinces (adj) ||| interprovincial
carboxyhémoglobine	noun	carboxyhémoglobine (noun) ||| carboxyhemoglobin
coquette	noun	coquette (noun) ||| coquette
nuance	noun	nuance (noun) ||| shade
permanente	noun	permanente (noun) ||| perm
fugacité	noun	fugacité (noun) ||| fugacity
griffonnage	noun	griffonnage (noun) ||| scribble
entité	noun	entité (noun) ||| body
exorciser	verb	exorciser (verb) ||| to exorcize
burqa	noun	burqa (noun) ||| burka
couvre-chefs	noun	couvre-chefs (noun) ||| headwear
doctrinal	adj	doctrinal (adj) ||| doctrinal
bordure	noun	bordure (noun) ||| edge
chronique	noun	chronique (noun) ||| column
wagon-restaurant	noun	wagon-restaurant (noun) ||| restaurant car
